id,name,name_en,description,description_en,full_video_url,full_video_image_url,introduction,introduction_en,slug,slug_en,attribute_name,attribute_value
34,"Curls marteau","Hammer Curls","<p>Debout, tenez les haltères avec une prise <strong>neutre</strong> (pouces vers le haut).</p><p>Fléchissez les coudes en gardant cette position, contractez les <em>biceps</em> et avant-bras.</p>","<p>Stand holding dumbbells with <strong>neutral</strong> grip (thumbs up).</p><p>Bend elbows keeping this position, contract <em>biceps</em> and forearms.</p>",https://www.youtube.com/watch?v=zC3nLlEvin4,https://img.youtube.com/vi/zC3nLlEvin4/maxresdefault.jpg,"Variante de curl pour biceps et avant-bras.","Curl variation for biceps and forearms.","curls-marteau","hammer-curls",PRIMARY_MUSCLE,BICEPS
34,"Curls marteau","Hammer Curls","<p>Debout, tenez les haltères avec une prise <strong>neutre</strong> (pouces vers le haut).</p><p>Fléchissez les coudes en gardant cette position, contractez les <em>biceps</em> et avant-bras.</p>","<p>Stand holding dumbbells with <strong>neutral</strong> grip (thumbs up).</p><p>Bend elbows keeping this position, contract <em>biceps</em> and forearms.</p>",https://www.youtube.com/watch?v=zC3nLlEvin4,https://img.youtube.com/vi/zC3nLlEvin4/maxresdefault.jpg,"Variante de curl pour biceps et avant-bras.","Curl variation for biceps and forearms.","curls-marteau","hammer-curls",SECONDARY_MUSCLE,FOREARMS
34,"Curls marteau","Hammer Curls","<p>Debout, tenez les haltères avec une prise <strong>neutre</strong> (pouces vers le haut).</p><p>Fléchissez les coudes en gardant cette position, contractez les <em>biceps</em> et avant-bras.</p>","<p>Stand holding dumbbells with <strong>neutral</strong> grip (thumbs up).</p><p>Bend elbows keeping this position, contract <em>biceps</em> and forearms.</p>",https://www.youtube.com/watch?v=zC3nLlEvin4,https://img.youtube.com/vi/zC3nLlEvin4/maxresdefault.jpg,"Variante de curl pour biceps et avant-bras.","Curl variation for biceps and forearms.","curls-marteau","hammer-curls",EQUIPMENT,DUMBBELL
34,"Curls marteau","Hammer Curls","<p>Debout, tenez les haltères avec une prise <strong>neutre</strong> (pouces vers le haut).</p><p>Fléchissez les coudes en gardant cette position, contractez les <em>biceps</em> et avant-bras.</p>","<p>Stand holding dumbbells with <strong>neutral</strong> grip (thumbs up).</p><p>Bend elbows keeping this position, contract <em>biceps</em> and forearms.</p>",https://www.youtube.com/watch?v=zC3nLlEvin4,https://img.youtube.com/vi/zC3nLlEvin4/maxresdefault.jpg,"Variante de curl pour biceps et avant-bras.","Curl variation for biceps and forearms.","curls-marteau","hammer-curls",MECHANICS_TYPE,ISOLATION
35,"Squat Sumo","Sumo Squat","<p>Debout, pieds <strong>très écartés</strong>, orteils tournés vers l'extérieur.</p><p>Descendez en squat en poussant les genoux vers l'extérieur, contractez les <em>fessiers</em> en remontant.</p>","<p>Stand with feet <strong>very wide</strong>, toes turned outward.</p><p>Squat down pushing knees outward, contract <em>glutes</em> when rising.</p>",https://www.youtube.com/watch?v=0YMdkQ9wLz8,https://img.youtube.com/vi/0YMdkQ9wLz8/maxresdefault.jpg,"Variante de squat ciblant l'intérieur des cuisses.","Squat variation targeting inner thighs.","squat-sumo","sumo-squat",TYPE,STRENGTH
35,"Squat Sumo","Sumo Squat","<p>Debout, pieds <strong>très écartés</strong>, orteils tournés vers l'extérieur.</p><p>Descendez en squat en poussant les genoux vers l'extérieur, contractez les <em>fessiers</em> en remontant.</p>","<p>Stand with feet <strong>very wide</strong>, toes turned outward.</p><p>Squat down pushing knees outward, contract <em>glutes</em> when rising.</p>",https://www.youtube.com/watch?v=0YMdkQ9wLz8,https://img.youtube.com/vi/0YMdkQ9wLz8/maxresdefault.jpg,"Variante de squat ciblant l'intérieur des cuisses.","Squat variation targeting inner thighs.","squat-sumo","sumo-squat",PRIMARY_MUSCLE,GLUTES
35,"Squat Sumo","Sumo Squat","<p>Debout, pieds <strong>très écartés</strong>, orteils tournés vers l'extérieur.</p><p>Descendez en squat en poussant les genoux vers l'extérieur, contractez les <em>fessiers</em> en remontant.</p>","<p>Stand with feet <strong>very wide</strong>, toes turned outward.</p><p>Squat down pushing knees outward, contract <em>glutes</em> when rising.</p>",https://www.youtube.com/watch?v=0YMdkQ9wLz8,https://img.youtube.com/vi/0YMdkQ9wLz8/maxresdefault.jpg,"Variante de squat ciblant l'intérieur des cuisses.","Squat variation targeting inner thighs.","squat-sumo","sumo-squat",SECONDARY_MUSCLE,QUADRICEPS
35,"Squat Sumo","Sumo Squat","<p>Debout, pieds <strong>très écartés</strong>, orteils tournés vers l'extérieur.</p><p>Descendez en squat en poussant les genoux vers l'extérieur, contractez les <em>fessiers</em> en remontant.</p>","<p>Stand with feet <strong>very wide</strong>, toes turned outward.</p><p>Squat down pushing knees outward, contract <em>glutes</em> when rising.</p>",https://www.youtube.com/watch?v=0YMdkQ9wLz8,https://img.youtube.com/vi/0YMdkQ9wLz8/maxresdefault.jpg,"Variante de squat ciblant l'intérieur des cuisses.","Squat variation targeting inner thighs.","squat-sumo","sumo-squat",EQUIPMENT,BODYWEIGHT
35,"Squat Sumo","Sumo Squat","<p>Debout, pieds <strong>très écartés</strong>, orteils tournés vers l'extérieur.</p><p>Descendez en squat en poussant les genoux vers l'extérieur, contractez les <em>fessiers</em> en remontant.</p>","<p>Stand with feet <strong>very wide</strong>, toes turned outward.</p><p>Squat down pushing knees outward, contract <em>glutes</em> when rising.</p>",https://www.youtube.com/watch?v=0YMdkQ9wLz8,https://img.youtube.com/vi/0YMdkQ9wLz8/maxresdefault.jpg,"Variante de squat ciblant l'intérieur des cuisses.","Squat variation targeting inner thighs.","squat-sumo","sumo-squat",MECHANICS_TYPE,COMPOUND
36,"Face Pull","Face Pull","<p>Debout face à une poulie haute avec corde, bras tendus.</p><p>Tirez la corde vers le <strong>visage</strong> en écartant les coudes, contractez l'<em>arrière des épaules</em>.</p>","<p>Stand facing high pulley with rope, arms extended.</p><p>Pull rope toward <strong>face</strong> spreading elbows, contract <em>rear shoulders</em>.</p>",https://www.youtube.com/watch?v=rep-qVOkqgk,https://img.youtube.com/vi/rep-qVOkqgk/maxresdefault.jpg,"Exercice correctif pour les épaules.","Corrective exercise for shoulders.","face-pull","face-pull",TYPE,STRENGTH
36,"Face Pull","Face Pull","<p>Debout face à une poulie haute avec corde, bras tendus.</p><p>Tirez la corde vers le <strong>visage</strong> en écartant les coudes, contractez l'<em>arrière des épaules</em>.</p>","<p>Stand facing high pulley with rope, arms extended.</p><p>Pull rope toward <strong>face</strong> spreading elbows, contract <em>rear shoulders</em>.</p>",https://www.youtube.com/watch?v=rep-qVOkqgk,https://img.youtube.com/vi/rep-qVOkqgk/maxresdefault.jpg,"Exercice correctif pour les épaules.","Corrective exercise for shoulders.","face-pull","face-pull",PRIMARY_MUSCLE,SHOULDERS
36,"Face Pull","Face Pull","<p>Debout face à une poulie haute avec corde, bras tendus.</p><p>Tirez la corde vers le <strong>visage</strong> en écartant les coudes, contractez l'<em>arrière des épaules</em>.</p>","<p>Stand facing high pulley with rope, arms extended.</p><p>Pull rope toward <strong>face</strong> spreading elbows, contract <em>rear shoulders</em>.</p>",https://www.youtube.com/watch?v=rep-qVOkqgk,https://img.youtube.com/vi/rep-qVOkqgk/maxresdefault.jpg,"Exercice correctif pour les épaules.","Corrective exercise for shoulders.","face-pull","face-pull",SECONDARY_MUSCLE,BACK
36,"Face Pull","Face Pull","<p>Debout face à une poulie haute avec corde, bras tendus.</p><p>Tirez la corde vers le <strong>visage</strong> en écartant les coudes, contractez l'<em>arrière des épaules</em>.</p>","<p>Stand facing high pulley with rope, arms extended.</p><p>Pull rope toward <strong>face</strong> spreading elbows, contract <em>rear shoulders</em>.</p>",https://www.youtube.com/watch?v=rep-qVOkqgk,https://img.youtube.com/vi/rep-qVOkqgk/maxresdefault.jpg,"Exercice correctif pour les épaules.","Corrective exercise for shoulders.","face-pull","face-pull",EQUIPMENT,CABLE
36,"Face Pull","Face Pull","<p>Debout face à une poulie haute avec corde, bras tendus.</p><p>Tirez la corde vers le <strong>visage</strong> en écartant les coudes, contractez l'<em>arrière des épaules</em>.</p>","<p>Stand facing high pulley with rope, arms extended.</p><p>Pull rope toward <strong>face</strong> spreading elbows, contract <em>rear shoulders</em>.</p>",https://www.youtube.com/watch?v=rep-qVOkqgk,https://img.youtube.com/vi/rep-qVOkqgk/maxresdefault.jpg,"Exercice correctif pour les épaules.","Corrective exercise for shoulders.","face-pull","face-pull",MECHANICS_TYPE,ISOLATION
37,"Squats sautés","Jump Squats","<p>En position de squat, pieds écartés à largeur d'épaules.</p><p>Sautez <strong>explosément</strong> vers le haut, atterrissez en <em>douceur</em> et enchaînez immédiatement.</p>","<p>In squat position, feet shoulder-width apart.</p><p>Jump <strong>explosively</strong> upward, land <em>softly</em> and immediately chain.</p>",https://www.youtube.com/watch?v=CVaEhXotL7M,https://img.youtube.com/vi/CVaEhXotL7M/maxresdefault.jpg,"Exercice pliométrique pour la puissance des jambes.","Plyometric exercise for leg power.","squats-sautes","jump-squats",TYPE,PLYOMETRICS
37,"Squats sautés","Jump Squats","<p>En position de squat, pieds écartés à largeur d'épaules.</p><p>Sautez <strong>explosément</strong> vers le haut, atterrissez en <em>douceur</em> et enchaînez immédiatement.</p>","<p>In squat position, feet shoulder-width apart.</p><p>Jump <strong>explosively</strong> upward, land <em>softly</em> and immediately chain.</p>",https://www.youtube.com/watch?v=CVaEhXotL7M,https://img.youtube.com/vi/CVaEhXotL7M/maxresdefault.jpg,"Exercice pliométrique pour la puissance des jambes.","Plyometric exercise for leg power.","squats-sautes","jump-squats",PRIMARY_MUSCLE,QUADRICEPS
37,"Squats sautés","Jump Squats","<p>En position de squat, pieds écartés à largeur d'épaules.</p><p>Sautez <strong>explosément</strong> vers le haut, atterrissez en <em>douceur</em> et enchaînez immédiatement.</p>","<p>In squat position, feet shoulder-width apart.</p><p>Jump <strong>explosively</strong> upward, land <em>softly</em> and immediately chain.</p>",https://www.youtube.com/watch?v=CVaEhXotL7M,https://img.youtube.com/vi/CVaEhXotL7M/maxresdefault.jpg,"Exercice pliométrique pour la puissance des jambes.","Plyometric exercise for leg power.","squats-sautes","jump-squats",SECONDARY_MUSCLE,GLUTES
37,"Squats sautés","Jump Squats","<p>En position de squat, pieds écartés à largeur d'épaules.</p><p>Sautez <strong>explosément</strong> vers le haut, atterrissez en <em>douceur</em> et enchaînez immédiatement.</p>","<p>In squat position, feet shoulder-width apart.</p><p>Jump <strong>explosively</strong> upward, land <em>softly</em> and immediately chain.</p>",https://www.youtube.com/watch?v=CVaEhXotL7M,https://img.youtube.com/vi/CVaEhXotL7M/maxresdefault.jpg,"Exercice pliométrique pour la puissance des jambes.","Plyometric exercise for leg power.","squats-sautes","jump-squats",EQUIPMENT,BODYWEIGHT
37,"Squats sautés","Jump Squats","<p>En position de squat, pieds écartés à largeur d'épaules.</p><p>Sautez <strong>explosément</strong> vers le haut, atterrissez en <em>douceur</em> et enchaînez immédiatement.</p>","<p>In squat position, feet shoulder-width apart.</p><p>Jump <strong>explosively</strong> upward, land <em>softly</em> and immediately chain.</p>",https://www.youtube.com/watch?v=CVaEhXotL7M,https://img.youtube.com/vi/CVaEhXotL7M/maxresdefault.jpg,"Exercice pliométrique pour la puissance des jambes.","Plyometric exercise for leg power.","squats-sautes","jump-squats",MECHANICS_TYPE,COMPOUND
38,"Étirement du psoas","Hip Flexor Stretch","<p>En fente, genou arrière au sol, jambe avant fléchie à 90°.</p><p>Poussez le bassin vers l'avant pour étirer le <strong>psoas</strong> de la jambe arrière, maintenez <em>30 secondes</em>.</p>","<p>In lunge position, back knee on ground, front leg bent 90°.</p><p>Push pelvis forward to stretch <strong>hip flexor</strong> of back leg, hold <em>30 seconds</em>.</p>",https://www.youtube.com/watch?v=UGEpQ1BRx-4,https://img.youtube.com/vi/UGEpQ1BRx-4/maxresdefault.jpg,"Étirement essentiel pour les hanches.","Essential hip stretch.","etirement-du-psoas","hip-flexor-stretch",TYPE,STRETCHING
38,"Étirement du psoas","Hip Flexor Stretch","<p>En fente, genou arrière au sol, jambe avant fléchie à 90°.</p><p>Poussez le bassin vers l'avant pour étirer le <strong>psoas</strong> de la jambe arrière, maintenez <em>30 secondes</em>.</p>","<p>In lunge position, back knee on ground, front leg bent 90°.</p><p>Push pelvis forward to stretch <strong>hip flexor</strong> of back leg, hold <em>30 seconds</em>.</p>",https://www.youtube.com/watch?v=UGEpQ1BRx-4,https://img.youtube.com/vi/UGEpQ1BRx-4/maxresdefault.jpg,"Étirement essentiel pour les hanches.","Essential hip stretch.","etirement-du-psoas","hip-flexor-stretch",PRIMARY_MUSCLE,CORE
38,"Étirement du psoas","Hip Flexor Stretch","<p>En fente, genou arrière au sol, jambe avant fléchie à 90°.</p><p>Poussez le bassin vers l'avant pour étirer le <strong>psoas</strong> de la jambe arrière, maintenez <em>30 secondes</em>.</p>","<p>In lunge position, back knee on ground, front leg bent 90°.</p><p>Push pelvis forward to stretch <strong>hip flexor</strong> of back leg, hold <em>30 seconds</em>.</p>",https://www.youtube.com/watch?v=UGEpQ1BRx-4,https://img.youtube.com/vi/UGEpQ1BRx-4/maxresdefault.jpg,"Étirement essentiel pour les hanches.","Essential hip stretch.","etirement-du-psoas","hip-flexor-stretch",SECONDARY_MUSCLE,QUADRICEPS
38,"Étirement du psoas","Hip Flexor Stretch","<p>En fente, genou arrière au sol, jambe avant fléchie à 90°.</p><p>Poussez le bassin vers l'avant pour étirer le <strong>psoas</strong> de la jambe arrière, maintenez <em>30 secondes</em>.</p>","<p>In lunge position, back knee on ground, front leg bent 90°.</p><p>Push pelvis forward to stretch <strong>hip flexor</strong> of back leg, hold <em>30 seconds</em>.</p>",https://www.youtube.com/watch?v=UGEpQ1BRx-4,https://img.youtube.com/vi/UGEpQ1BRx-4/maxresdefault.jpg,"Étirement essentiel pour les hanches.","Essential hip stretch.","etirement-du-psoas","hip-flexor-stretch",EQUIPMENT,BODYWEIGHT
38,"Étirement du psoas","Hip Flexor Stretch","<p>En fente, genou arrière au sol, jambe avant fléchie à 90°.</p><p>Poussez le bassin vers l'avant pour étirer le <strong>psoas</strong> de la jambe arrière, maintenez <em>30 secondes</em>.</p>","<p>In lunge position, back knee on ground, front leg bent 90°.</p><p>Push pelvis forward to stretch <strong>hip flexor</strong> of back leg, hold <em>30 seconds</em>.</p>",https://www.youtube.com/watch?v=UGEpQ1BRx-4,https://img.youtube.com/vi/UGEpQ1BRx-4/maxresdefault.jpg,"Étirement essentiel pour les hanches.","Essential hip stretch.","etirement-du-psoas","hip-flexor-stretch",MECHANICS_TYPE,ISOLATION
39,"Dips assistés","Assisted Dips","<p>Sur machine à dips, genoux sur le support d'assistance.</p><p>Descendez en pliant les coudes, contractez les <strong>triceps</strong> pour remonter <em>contrôlé</em>.</p>","<p>On dip machine, knees on assistance support.</p><p>Lower by bending elbows, contract <strong>triceps</strong> to rise with <em>control</em>.</p>",https://www.youtube.com/watch?v=0326dy_-CzM,https://img.youtube.com/vi/0326dy_-CzM/maxresdefault.jpg,"Exercice assisté pour développer les triceps.","Assisted exercise to develop triceps.","dips-assistes","assisted-dips",TYPE,STRENGTH
39,"Dips assistés","Assisted Dips","<p>Sur machine à dips, genoux sur le support d'assistance.</p><p>Descendez en pliant les coudes, contractez les <strong>triceps</strong> pour remonter <em>contrôlé</em>.</p>","<p>On dip machine, knees on assistance support.</p><p>Lower by bending elbows, contract <strong>triceps</strong> to rise with <em>control</em>.</p>",https://www.youtube.com/watch?v=0326dy_-CzM,https://img.youtube.com/vi/0326dy_-CzM/maxresdefault.jpg,"Exercice assisté pour développer les triceps.","Assisted exercise to develop triceps.","dips-assistes","assisted-dips",PRIMARY_MUSCLE,TRICEPS
39,"Dips assistés","Assisted Dips","<p>Sur machine à dips, genoux sur le support d'assistance.</p><p>Descendez en pliant les coudes, contractez les <strong>triceps</strong> pour remonter <em>contrôlé</em>.</p>","<p>On dip machine, knees on assistance support.</p><p>Lower by bending elbows, contract <strong>triceps</strong> to rise with <em>control</em>.</p>",https://www.youtube.com/watch?v=0326dy_-CzM,https://img.youtube.com/vi/0326dy_-CzM/maxresdefault.jpg,"Exercice assisté pour développer les triceps.","Assisted exercise to develop triceps.","dips-assistes","assisted-dips",SECONDARY_MUSCLE,CHEST
39,"Dips assistés","Assisted Dips","<p>Sur machine à dips, genoux sur le support d'assistance.</p><p>Descendez en pliant les coudes, contractez les <strong>triceps</strong> pour remonter <em>contrôlé</em>.</p>","<p>On dip machine, knees on assistance support.</p><p>Lower by bending elbows, contract <strong>triceps</strong> to rise with <em>control</em>.</p>",https://www.youtube.com/watch?v=0326dy_-CzM,https://img.youtube.com/vi/0326dy_-CzM/maxresdefault.jpg,"Exercice assisté pour développer les triceps.","Assisted exercise to develop triceps.","dips-assistes","assisted-dips",EQUIPMENT,MACHINE
39,"Dips assistés","Assisted Dips","<p>Sur machine à dips, genoux sur le support d'assistance.</p><p>Descendez en pliant les coudes, contractez les <strong>triceps</strong> pour remonter <em>contrôlé</em>.</p>","<p>On dip machine, knees on assistance support.</p><p>Lower by bending elbows, contract <strong>triceps</strong> to rise with <em>control</em>.</p>",https://www.youtube.com/watch?v=0326dy_-CzM,https://img.youtube.com/vi/0326dy_-CzM/maxresdefault.jpg,"Exercice assisté pour développer les triceps.","Assisted exercise to develop triceps.","dips-assistes","assisted-dips",MECHANICS_TYPE,COMPOUND
40,"Clean and Press Kettlebell","Kettlebell Clean and Press","<p>Kettlebell au sol, attrapez-la et amenez-la en position <strong>rack</strong> contre l'épaule.</p><p>Pressez la kettlebell au-dessus de la tête d'un mouvement <em>explosif</em>.</p>","<p>Kettlebell on floor, grab it and bring to <strong>rack</strong> position against shoulder.</p><p>Press kettlebell overhead with <em>explosive</em> movement.</p>",https://www.youtube.com/watch?v=P5w2LwUhkbk,https://img.youtube.com/vi/P5w2LwUhkbk/maxresdefault.jpg,"Mouvement olympique avec kettlebell.","Olympic movement with kettlebell.","clean-and-press-kettlebell","kettlebell-clean-and-press",TYPE,POWERLIFTING
40,"Clean and Press Kettlebell","Kettlebell Clean and Press","<p>Kettlebell au sol, attrapez-la et amenez-la en position <strong>rack</strong> contre l'épaule.</p><p>Pressez la kettlebell au-dessus de la tête d'un mouvement <em>explosif</em>.</p>","<p>Kettlebell on floor, grab it and bring to <strong>rack</strong> position against shoulder.</p><p>Press kettlebell overhead with <em>explosive</em> movement.</p>",https://www.youtube.com/watch?v=P5w2LwUhkbk,https://img.youtube.com/vi/P5w2LwUhkbk/maxresdefault.jpg,"Mouvement olympique avec kettlebell.","Olympic movement with kettlebell.","clean-and-press-kettlebell","kettlebell-clean-and-press",PRIMARY_MUSCLE,SHOULDERS
40,"Clean and Press Kettlebell","Kettlebell Clean and Press","<p>Kettlebell au sol, attrapez-la et amenez-la en position <strong>rack</strong> contre l'épaule.</p><p>Pressez la kettlebell au-dessus de la tête d'un mouvement <em>explosif</em>.</p>","<p>Kettlebell on floor, grab it and bring to <strong>rack</strong> position against shoulder.</p><p>Press kettlebell overhead with <em>explosive</em> movement.</p>",https://www.youtube.com/watch?v=P5w2LwUhkbk,https://img.youtube.com/vi/P5w2LwUhkbk/maxresdefault.jpg,"Mouvement olympique avec kettlebell.","Olympic movement with kettlebell.","clean-and-press-kettlebell","kettlebell-clean-and-press",SECONDARY_MUSCLE,CORE
40,"Clean and Press Kettlebell","Kettlebell Clean and Press","<p>Kettlebell au sol, attrapez-la et amenez-la en position <strong>rack</strong> contre l'épaule.</p><p>Pressez la kettlebell au-dessus de la tête d'un mouvement <em>explosif</em>.</p>","<p>Kettlebell on floor, grab it and bring to <strong>rack</strong> position against shoulder.</p><p>Press kettlebell overhead with <em>explosive</em> movement.</p>",https://www.youtube.com/watch?v=P5w2LwUhkbk,https://img.youtube.com/vi/P5w2LwUhkbk/maxresdefault.jpg,"Mouvement olympique avec kettlebell.","Olympic movement with kettlebell.","clean-and-press-kettlebell","kettlebell-clean-and-press",EQUIPMENT,KETTLEBELL
40,"Clean and Press Kettlebell","Kettlebell Clean and Press","<p>Kettlebell au sol, attrapez-la et amenez-la en position <strong>rack</strong> contre l'épaule.</p><p>Pressez la kettlebell au-dessus de la tête d'un mouvement <em>explosif</em>.</p>","<p>Kettlebell on floor, grab it and bring to <strong>rack</strong> position against shoulder.</p><p>Press kettlebell overhead with <em>explosive</em> movement.</p>",https://www.youtube.com/watch?v=P5w2LwUhkbk,https://img.youtube.com/vi/P5w2LwUhkbk/maxresdefault.jpg,"Mouvement olympique avec kettlebell.","Olympic movement with kettlebell.","clean-and-press-kettlebell","kettlebell-clean-and-press",MECHANICS_TYPE,COMPOUND
41,"Russian Twists","Russian Twists","<p>Assis au sol, jambes fléchies, penchez-vous légèrement vers l'arrière.</p><p>Tournez le tronc de <strong>droite à gauche</strong> en contractant les <em>obliques</em>.</p>","<p>Sit on floor, legs bent, lean slightly backward.</p><p>Rotate torso from <strong>right to left</strong> contracting <em>obliques</em>.</p>",https://www.youtube.com/watch?v=wkD8rjkodUI,https://img.youtube.com/vi/wkD8rjkodUI/maxresdefault.jpg,"Exercice de rotation pour les obliques.","Rotation exercise for obliques.","russian-twists","russian-twists",TYPE,STRENGTH
41,"Russian Twists","Russian Twists","<p>Assis au sol, jambes fléchies, penchez-vous légèrement vers l'arrière.</p><p>Tournez le tronc de <strong>droite à gauche</strong> en contractant les <em>obliques</em>.</p>","<p>Sit on floor, legs bent, lean slightly backward.</p><p>Rotate torso from <strong>right to left</strong> contracting <em>obliques</em>.</p>",https://www.youtube.com/watch?v=wkD8rjkodUI,https://img.youtube.com/vi/wkD8rjkodUI/maxresdefault.jpg,"Exercice de rotation pour les obliques.","Rotation exercise for obliques.","russian-twists","russian-twists",PRIMARY_MUSCLE,CORE
41,"Russian Twists","Russian Twists","<p>Assis au sol, jambes fléchies, penchez-vous légèrement vers l'arrière.</p><p>Tournez le tronc de <strong>droite à gauche</strong> en contractant les <em>obliques</em>.</p>","<p>Sit on floor, legs bent, lean slightly backward.</p><p>Rotate torso from <strong>right to left</strong> contracting <em>obliques</em>.</p>",https://www.youtube.com/watch?v=wkD8rjkodUI,https://img.youtube.com/vi/wkD8rjkodUI/maxresdefault.jpg,"Exercice de rotation pour les obliques.","Rotation exercise for obliques.","russian-twists","russian-twists",EQUIPMENT,BODYWEIGHT
41,"Russian Twists","Russian Twists","<p>Assis au sol, jambes fléchies, penchez-vous légèrement vers l'arrière.</p><p>Tournez le tronc de <strong>droite à gauche</strong> en contractant les <em>obliques</em>.</p>","<p>Sit on floor, legs bent, lean slightly backward.</p><p>Rotate torso from <strong>right to left</strong> contracting <em>obliques</em>.</p>",https://www.youtube.com/watch?v=wkD8rjkodUI,https://img.youtube.com/vi/wkD8rjkodUI/maxresdefault.jpg,"Exercice de rotation pour les obliques.","Rotation exercise for obliques.","russian-twists","russian-twists",MECHANICS_TYPE,ISOLATION
42,"Extensions lombaires","Back Extensions","<p>Sur banc à lombaires, chevilles fixées, penchez-vous vers l'avant.</p><p>Remontez en contractant les <strong>muscles du bas du dos</strong>, gardez le mouvement <em>contrôlé</em>.</p>","<p>On back extension bench, ankles secured, bend forward.</p><p>Rise by contracting <strong>lower back muscles</strong>, keep movement <em>controlled</em>.</p>",https://www.youtube.com/watch?v=ph3pddpKzzw,https://img.youtube.com/vi/ph3pddpKzzw/maxresdefault.jpg,"Renforcement spécifique du bas du dos.","Specific lower back strengthening.","extensions-lombaires","back-extensions",TYPE,STRENGTH
42,"Extensions lombaires","Back Extensions","<p>Sur banc à lombaires, chevilles fixées, penchez-vous vers l'avant.</p><p>Remontez en contractant les <strong>muscles du bas du dos</strong>, gardez le mouvement <em>contrôlé</em>.</p>","<p>On back extension bench, ankles secured, bend forward.</p><p>Rise by contracting <strong>lower back muscles</strong>, keep movement <em>controlled</em>.</p>",https://www.youtube.com/watch?v=ph3pddpKzzw,https://img.youtube.com/vi/ph3pddpKzzw/maxresdefault.jpg,"Renforcement spécifique du bas du dos.","Specific lower back strengthening.","extensions-lombaires","back-extensions",PRIMARY_MUSCLE,BACK
42,"Extensions lombaires","Back Extensions","<p>Sur banc à lombaires, chevilles fixées, penchez-vous vers l'avant.</p><p>Remontez en contractant les <strong>muscles du bas du dos</strong>, gardez le mouvement <em>contrôlé</em>.</p>","<p>On back extension bench, ankles secured, bend forward.</p><p>Rise by contracting <strong>lower back muscles</strong>, keep movement <em>controlled</em>.</p>",https://www.youtube.com/watch?v=ph3pddpKzzw,https://img.youtube.com/vi/ph3pddpKzzw/maxresdefault.jpg,"Renforcement spécifique du bas du dos.","Specific lower back strengthening.","extensions-lombaires","back-extensions",SECONDARY_MUSCLE,GLUTES
42,"Extensions lombaires","Back Extensions","<p>Sur banc à lombaires, chevilles fixées, penchez-vous vers l'avant.</p><p>Remontez en contractant les <strong>muscles du bas du dos</strong>, gardez le mouvement <em>contrôlé</em>.</p>","<p>On back extension bench, ankles secured, bend forward.</p><p>Rise by contracting <strong>lower back muscles</strong>, keep movement <em>controlled</em>.</p>",https://www.youtube.com/watch?v=ph3pddpKzzw,https://img.youtube.com/vi/ph3pddpKzzw/maxresdefault.jpg,"Renforcement spécifique du bas du dos.","Specific lower back strengthening.","extensions-lombaires","back-extensions",EQUIPMENT,MACHINE
42,"Extensions lombaires","Back Extensions","<p>Sur banc à lombaires, chevilles fixées, penchez-vous vers l'avant.</p><p>Remontez en contractant les <strong>muscles du bas du dos</strong>, gardez le mouvement <em>contrôlé</em>.</p>","<p>On back extension bench, ankles secured, bend forward.</p><p>Rise by contracting <strong>lower back muscles</strong>, keep movement <em>controlled</em>.</p>",https://www.youtube.com/watch?v=ph3pddpKzzw,https://img.youtube.com/vi/ph3pddpKzzw/maxresdefault.jpg,"Renforcement spécifique du bas du dos.","Specific lower back strengthening.","extensions-lombaires","back-extensions",MECHANICS_TYPE,ISOLATION
43,"Squat à la barre","Barbell Squat","<p>Barre sur les épaules, pieds écartés à largeur d'épaules.</p><p>Descendez en poussant les hanches vers l'arrière, gardez le <strong>dos droit</strong>, remontez en <em>poussant sur les talons</em>.</p>","<p>Barbell on shoulders, feet shoulder-width apart.</p><p>Lower by pushing hips back, keep <strong>back straight</strong>, rise by <em>pushing through heels</em>.</p>",https://www.youtube.com/watch?v=ultWZbUMPL8,https://img.youtube.com/vi/ultWZbUMPL8/maxresdefault.jpg,"Roi des exercices pour les jambes.","King of leg exercises.","squat-a-la-barre","barbell-squat",TYPE,POWERLIFTING
43,"Squat à la barre","Barbell Squat","<p>Barre sur les épaules, pieds écartés à largeur d'épaules.</p><p>Descendez en poussant les hanches vers l'arrière, gardez le <strong>dos droit</strong>, remontez en <em>poussant sur les talons</em>.</p>","<p>Barbell on shoulders, feet shoulder-width apart.</p><p>Lower by pushing hips back, keep <strong>back straight</strong>, rise by <em>pushing through heels</em>.</p>",https://www.youtube.com/watch?v=ultWZbUMPL8,https://img.youtube.com/vi/ultWZbUMPL8/maxresdefault.jpg,"Roi des exercices pour les jambes.","King of leg exercises.","squat-a-la-barre","barbell-squat",PRIMARY_MUSCLE,QUADRICEPS
43,"Squat à la barre","Barbell Squat","<p>Barre sur les épaules, pieds écartés à largeur d'épaules.</p><p>Descendez en poussant les hanches vers l'arrière, gardez le <strong>dos droit</strong>, remontez en <em>poussant sur les talons</em>.</p>","<p>Barbell on shoulders, feet shoulder-width apart.</p><p>Lower by pushing hips back, keep <strong>back straight</strong>, rise by <em>pushing through heels</em>.</p>",https://www.youtube.com/watch?v=ultWZbUMPL8,https://img.youtube.com/vi/ultWZbUMPL8/maxresdefault.jpg,"Roi des exercices pour les jambes.","King of leg exercises.","squat-a-la-barre","barbell-squat",SECONDARY_MUSCLE,GLUTES
